"","X","id","Time","Sample","Value"
"3154",5494,2,7,"Cell_21",0.9786786
"3155",5495,2,7.166667,"Cell_21",0.9782126
"3156",5496,2,7.333334,"Cell_21",0.9802038
"3157",5497,2,7.5,"Cell_21",0.9794151
"3158",5498,2,7.666667,"Cell_21",0.9771797
"3159",5499,2,7.833334,"Cell_21",0.9787794
"3160",5500,2,8,"Cell_21",0.9824407
"3161",5501,2,8.166667,"Cell_21",0.9776604
"3162",5502,2,8.333333,"Cell_21",0.9727635
"3163",5503,2,8.5,"Cell_21",0.9768678
"3164",5504,2,8.666667,"Cell_21",0.9796084
"3165",5505,2,8.833333,"Cell_21",0.9758912
"3166",5506,2,9,"Cell_21",0.9763058
"3167",5507,2,9.166667,"Cell_21",0.9810701
"3168",5508,2,9.333333,"Cell_21",0.9724678
"3169",5509,2,9.5,"Cell_21",0.9735695
"3170",5510,2,9.666667,"Cell_21",0.9810169
"3171",5511,2,9.833333,"Cell_21",0.9757196
"3172",5512,2,10,"Cell_21",0.975347
"3173",5573,2,0,"Cell_22",0.9986917
"3174",5574,2,0.1666667,"Cell_22",1.002342
"3175",5575,2,0.3333333,"Cell_22",1.001466
"3176",5576,2,0.5,"Cell_22",0.995603
"3177",5577,2,0.6666667,"Cell_22",1.001899
"3178",5578,2,0.8333333,"Cell_22",1.00415
"3179",5579,2,1,"Cell_22",1.002627
"3180",5580,2,1.166667,"Cell_22",1.003522
"3181",5581,2,1.333333,"Cell_22",1.004464
"3182",5582,2,1.5,"Cell_22",1.006925
"3183",5583,2,1.666667,"Cell_22",1.001791
"3184",5584,2,1.833333,"Cell_22",1.011226
"3185",5585,2,2,"Cell_22",0.9972948
"3186",5586,2,2.166667,"Cell_22",0.9938644
"3187",5587,2,2.333333,"Cell_22",0.9909596
"3188",5588,2,2.5,"Cell_22",0.9910808
"3189",5589,2,2.666667,"Cell_22",0.9921789
"3190",5590,2,2.833333,"Cell_22",0.9924436
"3191",5591,2,3,"Cell_22",0.9936373
"3192",5592,2,3.166667,"Cell_22",1.001349
"3193",5593,2,3.333333,"Cell_22",0.9996368
"3194",5594,2,3.5,"Cell_22",1.00505
"3195",5595,2,3.666667,"Cell_22",1.002315
"3196",5596,2,3.833333,"Cell_22",1.003213
"3197",5597,2,4,"Cell_22",1.008329
"3198",5598,2,4.166667,"Cell_22",1.002658
"3199",5599,2,4.333334,"Cell_22",1.007396
"3200",5600,2,4.5,"Cell_22",1.012047
"3201",5601,2,4.666667,"Cell_22",1.003779
"3202",5602,2,4.833334,"Cell_22",1.015461
"3203",5603,2,5,"Cell_22",1.00417
"3204",5604,2,5.166667,"Cell_22",1.009836
"3205",5605,2,5.333334,"Cell_22",1.008004
"3206",5606,2,5.5,"Cell_22",1.002181
"3207",5607,2,5.666667,"Cell_22",1.001872
"3208",5608,2,5.833334,"Cell_22",1.005238
"3209",5609,2,6,"Cell_22",1.002653
"3210",5610,2,6.166667,"Cell_22",1.003759
"3211",5611,2,6.333334,"Cell_22",1.004573
"3212",5612,2,6.5,"Cell_22",0.9945824
"3213",5613,2,6.666667,"Cell_22",0.9962482
"3214",5614,2,6.833334,"Cell_22",0.9950917
"3215",5615,2,7,"Cell_22",0.9953151
"3216",5616,2,7.166667,"Cell_22",0.994961
"3217",5617,2,7.333334,"Cell_22",1.000683
"3218",5618,2,7.5,"Cell_22",0.9999323
"3219",5619,2,7.666667,"Cell_22",0.9934102
"3220",5620,2,7.833334,"Cell_22",0.9954631
"3221",5621,2,8,"Cell_22",0.9976969
"3222",5622,2,8.166667,"Cell_22",0.9918834
"3223",5623,2,8.333333,"Cell_22",0.9905251
"3224",5624,2,8.5,"Cell_22",0.9955507
"3225",5625,2,8.666667,"Cell_22",0.9941113
"3226",5626,2,8.833333,"Cell_22",0.992562
"3227",5627,2,9,"Cell_22",1.014605
"3228",5628,2,9.166667,"Cell_22",1.021954
"3229",5629,2,9.333333,"Cell_22",1.01113
"3230",5630,2,9.5,"Cell_22",1.005431
"3231",5631,2,9.666667,"Cell_22",0.9982085
"3232",5632,2,9.833333,"Cell_22",0.9917221
"3233",5633,2,10,"Cell_22",0.9920415
"3234",5694,2,0,"Cell_23",0.9987728
"3235",5695,2,0.1666667,"Cell_23",0.9963444
"3236",5696,2,0.3333333,"Cell_23",0.9985501
"3237",5697,2,0.5,"Cell_23",1.00203
"3238",5698,2,0.6666667,"Cell_23",1.004299
"3239",5699,2,0.8333333,"Cell_23",0.9984087
"3240",5700,2,1,"Cell_23",0.9974418
"3241",5701,2,1.166667,"Cell_23",0.9976545
"3242",5702,2,1.333333,"Cell_23",1.000811
"3243",5703,2,1.5,"Cell_23",1.008453
"3244",5704,2,1.666667,"Cell_23",0.998216
"3245",5705,2,1.833333,"Cell_23",0.9954764
"3246",5706,2,2,"Cell_23",0.9853625
"3247",5707,2,2.166667,"Cell_23",0.9798714
"3248",5708,2,2.333333,"Cell_23",0.9622682
"3249",5709,2,2.5,"Cell_23",0.9587099
"3250",5710,2,2.666667,"Cell_23",0.9472462
"3251",5711,2,2.833333,"Cell_23",0.9493252
"3252",5712,2,3,"Cell_23",0.9423049
"3253",5713,2,3.166667,"Cell_23",0.9518681
"3254",5714,2,3.333333,"Cell_23",0.9602794
"3255",5715,2,3.5,"Cell_23",0.9607663
"3256",5716,2,3.666667,"Cell_23",0.9669216
"3257",5717,2,3.833333,"Cell_23",0.9769337
"3258",5718,2,4,"Cell_23",0.9802185
"3259",5719,2,4.166667,"Cell_23",0.9791209
"3260",5720,2,4.333334,"Cell_23",0.9865758
"3261",5721,2,4.5,"Cell_23",0.994656
"3262",5722,2,4.666667,"Cell_23",0.989762
"3263",5723,2,4.833334,"Cell_23",0.997771
"3264",5724,2,5,"Cell_23",0.9999608
"3265",5725,2,5.166667,"Cell_23",0.9982667
"3266",5726,2,5.333334,"Cell_23",0.9965038
"3267",5727,2,5.5,"Cell_23",0.9942032
"3268",5728,2,5.666667,"Cell_23",1.002488
"3269",5729,2,5.833334,"Cell_23",0.9970847
"3270",5730,2,6,"Cell_23",0.994263
"3271",5731,2,6.166667,"Cell_23",0.9847035
"3272",5732,2,6.333334,"Cell_23",0.996711
"3273",5733,2,6.5,"Cell_23",0.9895209
"3274",5734,2,6.666667,"Cell_23",0.9980196
"3275",5735,2,6.833334,"Cell_23",0.9981313
"3276",5736,2,7,"Cell_23",0.9879106
"3277",5737,2,7.166667,"Cell_23",0.9912844
"3278",5738,2,7.333334,"Cell_23",0.9919662
"3279",5739,2,7.5,"Cell_23",0.9918792
"3280",5740,2,7.666667,"Cell_23",0.9828214
"3281",5741,2,7.833334,"Cell_23",0.9861742
"3282",5742,2,8,"Cell_23",0.9865234
"3283",5743,2,8.166667,"Cell_23",0.991837
"3284",5744,2,8.333333,"Cell_23",0.9827589
"3285",5745,2,8.5,"Cell_23",0.984323
"3286",5746,2,8.666667,"Cell_23",0.9746297
"3287",5747,2,8.833333,"Cell_23",0.9802473
"3288",5748,2,9,"Cell_23",0.9770266
"3289",5749,2,9.166667,"Cell_23",0.9746897
"3290",5750,2,9.333333,"Cell_23",0.9727318
"3291",5751,2,9.5,"Cell_23",0.9726088
"3292",5752,2,9.666667,"Cell_23",0.9750091
"3293",5753,2,9.833333,"Cell_23",0.9780979
"3294",5754,2,10,"Cell_23",0.969117
"3295",5815,2,0,"Cell_24",0.9988987
"3296",5816,2,0.1666667,"Cell_24",0.9969288
"3297",5817,2,0.3333333,"Cell_24",0.9983435
"3298",5818,2,0.5,"Cell_24",1.006325
"3299",5819,2,0.6666667,"Cell_24",0.9995825
"3300",5820,2,0.8333333,"Cell_24",1.001619
"3301",5821,2,1,"Cell_24",1.007266
"3302",5822,2,1.166667,"Cell_24",1.006131
"3303",5823,2,1.333333,"Cell_24",1.004022
"3304",5824,2,1.5,"Cell_24",0.9994996
"3305",5825,2,1.666667,"Cell_24",1.007701
"3306",5826,2,1.833333,"Cell_24",1.004373
"3307",5827,2,2,"Cell_24",0.9819637
"3308",5828,2,2.166667,"Cell_24",0.9806005
"3309",5829,2,2.333333,"Cell_24",0.9807429
"3310",5830,2,2.5,"Cell_24",0.9714488
"3311",5831,2,2.666667,"Cell_24",0.9639107
"3312",5832,2,2.833333,"Cell_24",0.969387
"3313",5833,2,3,"Cell_24",0.9730927
"3314",5834,2,3.166667,"Cell_24",0.9757761
"3315",5835,2,3.333333,"Cell_24",0.9789267
"3316",5836,2,3.5,"Cell_24",0.9881737
"3317",5837,2,3.666667,"Cell_24",0.9924153
"3318",5838,2,3.833333,"Cell_24",0.9888179
"3319",5839,2,4,"Cell_24",0.9981973
"3320",5840,2,4.166667,"Cell_24",0.9917051
"3321",5841,2,4.333334,"Cell_24",0.9938242
"3322",5842,2,4.5,"Cell_24",1.001314
"3323",5843,2,4.666667,"Cell_24",0.9963881
"3324",5844,2,4.833334,"Cell_24",0.9960255
"3325",5845,2,5,"Cell_24",0.9983184
"3326",5846,2,5.166667,"Cell_24",0.990247
"3327",5847,2,5.333334,"Cell_24",0.9941465
"3328",5848,2,5.5,"Cell_24",0.9954182
"3329",5849,2,5.666667,"Cell_24",1.000392
"3330",5850,2,5.833334,"Cell_24",0.9993029
"3331",5851,2,6,"Cell_24",0.9916933
"3332",5852,2,6.166667,"Cell_24",0.9966112
"3333",5853,2,6.333334,"Cell_24",0.9952655
"3334",5854,2,6.5,"Cell_24",0.994372
"3335",5855,2,6.666667,"Cell_24",0.9934292
"3336",5856,2,6.833334,"Cell_24",0.9908452
"3337",5857,2,7,"Cell_24",0.9952999
"3338",5858,2,7.166667,"Cell_24",0.9967274
"3339",5859,2,7.333334,"Cell_24",0.9975981
"3340",5860,2,7.5,"Cell_24",0.9983026
"3341",5861,2,7.666667,"Cell_24",0.9971571
"3342",5862,2,7.833334,"Cell_24",0.9969609
"3343",5863,2,8,"Cell_24",0.9977595
"3344",5864,2,8.166667,"Cell_24",0.9964134
"3345",5865,2,8.333333,"Cell_24",0.9951376
"3346",5866,2,8.5,"Cell_24",0.9968126
"3347",5867,2,8.666667,"Cell_24",0.9945802
"3348",5868,2,8.833333,"Cell_24",0.9946505
"3349",5869,2,9,"Cell_24",0.9977659
"3350",5870,2,9.166667,"Cell_24",0.9963378
"3351",5871,2,9.333333,"Cell_24",1.000642
"3352",5872,2,9.5,"Cell_24",1.000536
"3353",5873,2,9.666667,"Cell_24",0.9920907
"3354",5874,2,9.833333,"Cell_24",1.000724
"3355",5875,2,10,"Cell_24",0.9886347
"3356",5936,2,0,"Cell_25",1.001945
"3357",5937,2,0.1666667,"Cell_25",0.9990684
"3358",5938,2,0.3333333,"Cell_25",0.9944611
"3359",5939,2,0.5,"Cell_25",1.00367
"3360",5940,2,0.6666667,"Cell_25",1.000902
"3361",5941,2,0.8333333,"Cell_25",1.000709
"3362",5942,2,1,"Cell_25",1.002762
"3363",5943,2,1.166667,"Cell_25",1.002444
"3364",5944,2,1.333333,"Cell_25",1.0009
"3365",5945,2,1.5,"Cell_25",0.9925792
"3366",5946,2,1.666667,"Cell_25",1.002337
"3367",5947,2,1.833333,"Cell_25",0.9976225
"3368",5948,2,2,"Cell_25",0.9571617
"3369",5949,2,2.166667,"Cell_25",0.949802
"3370",5950,2,2.333333,"Cell_25",0.9460175
"3371",5951,2,2.5,"Cell_25",0.9237443
"3372",5952,2,2.666667,"Cell_25",0.9103065
"3373",5953,2,2.833333,"Cell_25",0.9098049
"3374",5954,2,3,"Cell_25",0.9146793
"3375",5955,2,3.166667,"Cell_25",0.9204726
"3376",5956,2,3.333333,"Cell_25",0.9175724
"3377",5957,2,3.5,"Cell_25",0.931591
"3378",5958,2,3.666667,"Cell_25",0.9408127
"3379",5959,2,3.833333,"Cell_25",0.9412875
"3380",5960,2,4,"Cell_25",0.9516252
"3381",5961,2,4.166667,"Cell_25",0.9479348
"3382",5962,2,4.333334,"Cell_25",0.9543686
"3383",5963,2,4.5,"Cell_25",0.9646797
"3384",5964,2,4.666667,"Cell_25",0.959437
"3385",5965,2,4.833334,"Cell_25",0.9626411
"3386",5966,2,5,"Cell_25",0.9658123
"3387",5967,2,5.166667,"Cell_25",0.9578517
"3388",5968,2,5.333334,"Cell_25",0.9648048
"3389",5969,2,5.5,"Cell_25",0.9679756
"3390",5970,2,5.666667,"Cell_25",0.9738983
"3391",5971,2,5.833334,"Cell_25",0.9719427
"3392",5972,2,6,"Cell_25",0.9628313
"3393",5973,2,6.166667,"Cell_25",0.9684847
"3394",5974,2,6.333334,"Cell_25",0.9701707
"3395",5975,2,6.5,"Cell_25",0.9700725
"3396",5976,2,6.666667,"Cell_25",0.9776283
"3397",5977,2,6.833334,"Cell_25",0.9687996
"3398",5978,2,7,"Cell_25",0.9729274
"3399",5979,2,7.166667,"Cell_25",0.9737563
"3400",5980,2,7.333334,"Cell_25",0.9742131
"3401",5981,2,7.5,"Cell_25",0.9739178
"3402",5982,2,7.666667,"Cell_25",0.9725694
"3403",5983,2,7.833334,"Cell_25",0.9690049
"3404",5984,2,8,"Cell_25",0.9673154
"3405",5985,2,8.166667,"Cell_25",0.9703587
"3406",5986,2,8.333333,"Cell_25",0.9661822
"3407",5987,2,8.5,"Cell_25",0.966639
"3408",5988,2,8.666667,"Cell_25",0.9565577
"3409",5989,2,8.833333,"Cell_25",0.9614437
"3410",5990,2,9,"Cell_25",0.966911
"3411",5991,2,9.166667,"Cell_25",0.9649294
"3412",5992,2,9.333333,"Cell_25",0.9717975
"3413",5993,2,9.5,"Cell_25",0.9672852
"3414",5994,2,9.666667,"Cell_25",0.9613089
"3415",5995,2,9.833333,"Cell_25",0.9723305
"3416",5996,2,10,"Cell_25",0.9541778
"3417",6057,2,0,"Cell_26",0.9954534
"3418",6058,2,0.1666667,"Cell_26",0.9973828
"3419",6059,2,0.3333333,"Cell_26",0.9987581
"3420",6060,2,0.5,"Cell_26",1.005647
"3421",6061,2,0.6666667,"Cell_26",1.002834
"3422",6062,2,0.8333333,"Cell_26",1.002236
"3423",6063,2,1,"Cell_26",1.003663
"3424",6064,2,1.166667,"Cell_26",1.005498
"3425",6065,2,1.333333,"Cell_26",1.005264
"3426",6066,2,1.5,"Cell_26",1.002831
"3427",6067,2,1.666667,"Cell_26",1.003422
"3428",6068,2,1.833333,"Cell_26",0.9972941
"3429",6069,2,2,"Cell_26",0.9961997
"3430",6070,2,2.166667,"Cell_26",0.9918662
"3431",6071,2,2.333333,"Cell_26",0.9803269
"3432",6072,2,2.5,"Cell_26",0.9579002
"3433",6073,2,2.666667,"Cell_26",0.9470675
"3434",6074,2,2.833333,"Cell_26",0.9442937
"3435",6075,2,3,"Cell_26",0.9489762
"3436",6076,2,3.166667,"Cell_26",0.9601558
"3437",6077,2,3.333333,"Cell_26",0.9699739
"3438",6078,2,3.5,"Cell_26",0.9842551
"3439",6079,2,3.666667,"Cell_26",0.9963511
"3440",6080,2,3.833333,"Cell_26",1.00462
"3441",6081,2,4,"Cell_26",1.016286
"3442",6082,2,4.166667,"Cell_26",1.023709
"3443",6083,2,4.333334,"Cell_26",1.030123
"3444",6084,2,4.5,"Cell_26",1.040398
"3445",6085,2,4.666667,"Cell_26",1.038846
"3446",6086,2,4.833334,"Cell_26",1.041336
"3447",6087,2,5,"Cell_26",1.043522
"3448",6088,2,5.166667,"Cell_26",1.041579
"3449",6089,2,5.333334,"Cell_26",1.040783
"3450",6090,2,5.5,"Cell_26",1.040589
"3451",6091,2,5.666667,"Cell_26",1.042795
"3452",6092,2,5.833334,"Cell_26",1.039899
"3453",6093,2,6,"Cell_26",1.035697
"3454",6094,2,6.166667,"Cell_26",1.036376
"3455",6095,2,6.333334,"Cell_26",1.034806
"3456",6096,2,6.5,"Cell_26",1.036604
"3457",6097,2,6.666667,"Cell_26",1.038387
"3458",6098,2,6.833334,"Cell_26",1.030547
"3459",6099,2,7,"Cell_26",1.033701
"3460",6100,2,7.166667,"Cell_26",1.035722
"3461",6101,2,7.333334,"Cell_26",1.035555
"3462",6102,2,7.5,"Cell_26",1.032905
"3463",6103,2,7.666667,"Cell_26",1.027528
"3464",6104,2,7.833334,"Cell_26",1.024185
"3465",6105,2,8,"Cell_26",1.025447
"3466",6106,2,8.166667,"Cell_26",1.020495
"3467",6107,2,8.333333,"Cell_26",1.017719
"3468",6108,2,8.5,"Cell_26",1.015562
"3469",6109,2,8.666667,"Cell_26",1.013687
"3470",6110,2,8.833333,"Cell_26",1.013325
"3471",6111,2,9,"Cell_26",1.01548
"3472",6112,2,9.166667,"Cell_26",1.01658
"3473",6113,2,9.333333,"Cell_26",1.017555
"3474",6114,2,9.5,"Cell_26",1.015715
"3475",6115,2,9.666667,"Cell_26",1.012241
"3476",6116,2,9.833333,"Cell_26",1.019264
"3477",6117,2,10,"Cell_26",1.013216
"3478",6178,2,0,"Cell_27",1.002506
"3479",6179,2,0.1666667,"Cell_27",0.994458
"3480",6180,2,0.3333333,"Cell_27",0.9935282
"3481",6181,2,0.5,"Cell_27",1.006554
"3482",6182,2,0.6666667,"Cell_27",1.003107
"3483",6183,2,0.8333333,"Cell_27",1.000795
"3484",6184,2,1,"Cell_27",1.005498
"3485",6185,2,1.166667,"Cell_27",1.003656
"3486",6186,2,1.333333,"Cell_27",1.004156
"3487",6187,2,1.5,"Cell_27",0.9939898
"3488",6188,2,1.666667,"Cell_27",1.003214
"3489",6189,2,1.833333,"Cell_27",1.003562
"3490",6190,2,2,"Cell_27",0.9538341
"3491",6191,2,2.166667,"Cell_27",0.9482272
"3492",6192,2,2.333333,"Cell_27",0.9451561
"3493",6193,2,2.5,"Cell_27",0.9199365
"3494",6194,2,2.666667,"Cell_27",0.9131786
"3495",6195,2,2.833333,"Cell_27",0.9094085
"3496",6196,2,3,"Cell_27",0.914196
"3497",6197,2,3.166667,"Cell_27",0.917094
"3498",6198,2,3.333333,"Cell_27",0.9190124
"3499",6199,2,3.5,"Cell_27",0.9231222
"3500",6200,2,3.666667,"Cell_27",0.9342914
"3501",6201,2,3.833333,"Cell_27",0.9304425
"3502",6202,2,4,"Cell_27",0.9456775
"3503",6203,2,4.166667,"Cell_27",0.9430275
"3504",6204,2,4.333334,"Cell_27",0.9478822
"3505",6205,2,4.5,"Cell_27",0.9593293
"3506",6206,2,4.666667,"Cell_27",0.9571569
"3507",6207,2,4.833334,"Cell_27",0.9648046
"3508",6208,2,5,"Cell_27",0.9707226
"3509",6209,2,5.166667,"Cell_27",0.9593455
"3510",6210,2,5.333334,"Cell_27",0.9666287
"3511",6211,2,5.5,"Cell_27",0.9738362
"3512",6212,2,5.666667,"Cell_27",0.9832931
"3513",6213,2,5.833334,"Cell_27",0.976256
"3514",6214,2,6,"Cell_27",0.9665287
"3515",6215,2,6.166667,"Cell_27",0.9687771
"3516",6216,2,6.333334,"Cell_27",0.9733952
"3517",6217,2,6.5,"Cell_27",0.9682493
"3518",6218,2,6.666667,"Cell_27",0.9708778
"3519",6219,2,6.833334,"Cell_27",0.9708237
"3520",6220,2,7,"Cell_27",0.9822996
"3521",6221,2,7.166667,"Cell_27",0.9747127
"3522",6222,2,7.333334,"Cell_27",0.9774474
"3523",6223,2,7.5,"Cell_27",0.9777532
"3524",6224,2,7.666667,"Cell_27",0.9679247
"3525",6225,2,7.833334,"Cell_27",0.9654701
"3526",6226,2,8,"Cell_27",0.9691601
"3527",6227,2,8.166667,"Cell_27",0.9713258
"3528",6228,2,8.333333,"Cell_27",0.9681658
"3529",6229,2,8.5,"Cell_27",0.971072
"3530",6230,2,8.666667,"Cell_27",0.9644443
"3531",6231,2,8.833333,"Cell_27",0.9585641
"3532",6232,2,9,"Cell_27",0.9718466
"3533",6233,2,9.166667,"Cell_27",0.9691913
"3534",6234,2,9.333333,"Cell_27",0.9762372
"3535",6235,2,9.5,"Cell_27",0.963351
"3536",6236,2,9.666667,"Cell_27",0.9640371
"3537",6237,2,9.833333,"Cell_27",0.9818698
"3538",6238,2,10,"Cell_27",0.947426
"3539",6299,2,0,"Cell_28",0.9957569
"3540",6300,2,0.1666667,"Cell_28",0.9952635
"3541",6301,2,0.3333333,"Cell_28",0.9976221
"3542",6302,2,0.5,"Cell_28",1.006809
"3543",6303,2,0.6666667,"Cell_28",1.004656
"3544",6304,2,0.8333333,"Cell_28",1.007329
"3545",6305,2,1,"Cell_28",1.013324
"3546",6306,2,1.166667,"Cell_28",1.013394
"3547",6307,2,1.333333,"Cell_28",1.01562
"3548",6308,2,1.5,"Cell_28",1.011562
"3549",6309,2,1.666667,"Cell_28",1.015102
"3550",6310,2,1.833333,"Cell_28",1.016316
"3551",6311,2,2,"Cell_28",1.002746
"3552",6312,2,2.166667,"Cell_28",1.002689
"3553",6313,2,2.333333,"Cell_28",1.003227
"3554",6314,2,2.5,"Cell_28",0.9949434
"3555",6315,2,2.666667,"Cell_28",0.9913024
"3556",6316,2,2.833333,"Cell_28",0.9889985
"3557",6317,2,3,"Cell_28",0.9910373
"3558",6318,2,3.166667,"Cell_28",0.9916368
"3559",6319,2,3.333333,"Cell_28",0.9938453
"3560",6320,2,3.5,"Cell_28",0.9948399
"3561",6321,2,3.666667,"Cell_28",0.998429
"3562",6322,2,3.833333,"Cell_28",0.996886
"3563",6323,2,4,"Cell_28",1.002978
"3564",6324,2,4.166667,"Cell_28",1.001371
"3565",6325,2,4.333334,"Cell_28",1.002086
"3566",6326,2,4.5,"Cell_28",1.007588
"3567",6327,2,4.666667,"Cell_28",1.005506
"3568",6328,2,4.833334,"Cell_28",1.006457
"3569",6329,2,5,"Cell_28",1.008117
"3570",6330,2,5.166667,"Cell_28",1.003938
"3571",6331,2,5.333334,"Cell_28",1.004775
"3572",6332,2,5.5,"Cell_28",1.004299
"3573",6333,2,5.666667,"Cell_28",1.008264
"3574",6334,2,5.833334,"Cell_28",1.006053
"3575",6335,2,6,"Cell_28",1.002898
"3576",6336,2,6.166667,"Cell_28",1.004687
"3577",6337,2,6.333334,"Cell_28",1.007092
"3578",6338,2,6.5,"Cell_28",1.006516
"3579",6339,2,6.666667,"Cell_28",1.004505
"3580",6340,2,6.833334,"Cell_28",1.003826
"3581",6341,2,7,"Cell_28",1.00859
"3582",6342,2,7.166667,"Cell_28",1.007772
"3583",6343,2,7.333334,"Cell_28",1.009258
"3584",6344,2,7.5,"Cell_28",1.008084
"3585",6345,2,7.666667,"Cell_28",1.006193
"3586",6346,2,7.833334,"Cell_28",1.005197
"3587",6347,2,8,"Cell_28",1.007748
"3588",6348,2,8.166667,"Cell_28",1.007712
"3589",6349,2,8.333333,"Cell_28",1.007353
"3590",6350,2,8.5,"Cell_28",1.008882
"3591",6351,2,8.666667,"Cell_28",1.0102
"3592",6352,2,8.833333,"Cell_28",1.006467
"3593",6353,2,9,"Cell_28",1.008149
"3594",6354,2,9.166667,"Cell_28",1.008304
"3595",6355,2,9.333333,"Cell_28",1.009952
"3596",6356,2,9.5,"Cell_28",1.008526
"3597",6357,2,9.666667,"Cell_28",1.004311
"3598",6358,2,9.833333,"Cell_28",0.9968327
"3599",6359,2,10,"Cell_28",0.9926102
"3600",6420,2,0,"Cell_29",0.9852318
"3601",6421,2,0.1666667,"Cell_29",0.993184
"3602",6422,2,0.3333333,"Cell_29",1.001023
"3603",6423,2,0.5,"Cell_29",1.013999
"3604",6424,2,0.6666667,"Cell_29",1.007085
"3605",6425,2,0.8333333,"Cell_29",1.012891
"3606",6426,2,1,"Cell_29",1.029736
"3607",6427,2,1.166667,"Cell_29",1.03252
"3608",6428,2,1.333333,"Cell_29",1.031041
"3609",6429,2,1.5,"Cell_29",1.034427
"3610",6430,2,1.666667,"Cell_29",1.023911
"3611",6431,2,1.833333,"Cell_29",1.042721
"3612",6432,2,2,"Cell_29",1.007854
"3613",6433,2,2.166667,"Cell_29",0.9603
"3614",6434,2,2.333333,"Cell_29",0.914561
"3615",6435,2,2.5,"Cell_29",0.8718964
"3616",6436,2,2.666667,"Cell_29",0.8601299
"3617",6437,2,2.833333,"Cell_29",0.8550339
"3618",6438,2,3,"Cell_29",0.8532435
"3619",6439,2,3.166667,"Cell_29",0.8593594
"3620",6440,2,3.333333,"Cell_29",0.8550097
"3621",6441,2,3.5,"Cell_29",0.8667322
"3622",6442,2,3.666667,"Cell_29",0.8759091
"3623",6443,2,3.833333,"Cell_29",0.8899884
"3624",6444,2,4,"Cell_29",0.9074535
"3625",6445,2,4.166667,"Cell_29",0.8981617
"3626",6446,2,4.333334,"Cell_29",0.9194172
"3627",6447,2,4.5,"Cell_29",0.9139188
"3628",6448,2,4.666667,"Cell_29",0.9099886
"3629",6449,2,4.833334,"Cell_29",0.9148143
"3630",6450,2,5,"Cell_29",0.9300816
"3631",6451,2,5.166667,"Cell_29",0.9254504
"3632",6452,2,5.333334,"Cell_29",0.9326753
"3633",6453,2,5.5,"Cell_29",0.9356363
"3634",6454,2,5.666667,"Cell_29",0.9268897
"3635",6455,2,5.833334,"Cell_29",0.9205601
"3636",6456,2,6,"Cell_29",0.9189884
"3637",6457,2,6.166667,"Cell_29",0.9158857
"3638",6458,2,6.333334,"Cell_29",0.9150819
"3639",6459,2,6.5,"Cell_29",0.9191311
"3640",6460,2,6.666667,"Cell_29",0.9298462
"3641",6461,2,6.833334,"Cell_29",0.9246224
"3642",6462,2,7,"Cell_29",0.9271272
"3643",6463,2,7.166667,"Cell_29",0.9036903
"3644",6464,2,7.333334,"Cell_29",0.9146875
"3645",6465,2,7.5,"Cell_29",0.9236324
"3646",6466,2,7.666667,"Cell_29",0.9034582
"3647",6467,2,7.833334,"Cell_29",0.8961757
"3648",6468,2,8,"Cell_29",0.913113
"3649",6469,2,8.166667,"Cell_29",0.9050751
"3650",6470,2,8.333333,"Cell_29",0.8977134
"3651",6471,2,8.5,"Cell_29",0.8952188
"3652",6472,2,8.666667,"Cell_29",0.8963006
"3653",6473,2,8.833333,"Cell_29",0.9058955
"3654",6474,2,9,"Cell_29",0.893211
"3655",6475,2,9.166667,"Cell_29",0.885733
"3656",6476,2,9.333333,"Cell_29",0.8884732
"3657",6477,2,9.5,"Cell_29",0.8861674
"3658",6478,2,9.666667,"Cell_29",0.8853418
"3659",6479,2,9.833333,"Cell_29",0.8863643
"3660",6480,2,10,"Cell_29",0.8822672
"3661",6541,2,0,"Cell_30",1.000745
"3662",6542,2,0.1666667,"Cell_30",1.003006
"3663",6543,2,0.3333333,"Cell_30",0.9998598
"3664",6544,2,0.5,"Cell_30",0.996888
"3665",6545,2,0.6666667,"Cell_30",0.9995161
"3666",6546,2,0.8333333,"Cell_30",1.000025
"3667",6547,2,1,"Cell_30",0.9978557
"3668",6548,2,1.166667,"Cell_30",0.9979929
"3669",6549,2,1.333333,"Cell_30",0.9994158
"3670",6550,2,1.5,"Cell_30",1.001424
"3671",6551,2,1.666667,"Cell_30",0.9936152
"3672",6552,2,1.833333,"Cell_30",1.002711
"3673",6553,2,2,"Cell_30",0.9862127
"3674",6554,2,2.166667,"Cell_30",0.9793868
"3675",6555,2,2.333333,"Cell_30",0.9670583
"3676",6556,2,2.5,"Cell_30",0.9533483
"3677",6557,2,2.666667,"Cell_30",0.9464626
"3678",6558,2,2.833333,"Cell_30",0.943367
"3679",6559,2,3,"Cell_30",0.9424267
"3680",6560,2,3.166667,"Cell_30",0.9488707
"3681",6561,2,3.333333,"Cell_30",0.9488491
"3682",6562,2,3.5,"Cell_30",0.9584838
"3683",6563,2,3.666667,"Cell_30",0.9538901
"3684",6564,2,3.833333,"Cell_30",0.9552758
"3685",6565,2,4,"Cell_30",0.9592925
"3686",6566,2,4.166667,"Cell_30",0.9561064
"3687",6567,2,4.333334,"Cell_30",0.9625953
"3688",6568,2,4.5,"Cell_30",0.9674997
"3689",6569,2,4.666667,"Cell_30",0.9609485
"3690",6570,2,4.833334,"Cell_30",0.9727911
"3691",6571,2,5,"Cell_30",0.9630925
