,id,Time,Sample,Value
1,RhoA,0,Cell_1,0.9943188
2,RhoA,0.1666667,Cell_1,0.9946348
3,RhoA,0.3333333,Cell_1,0.9993428
4,RhoA,0.5,Cell_1,0.9973301
5,RhoA,0.6666667,Cell_1,0.9998922
6,RhoA,0.8333333,Cell_1,1.002039
7,RhoA,1,Cell_1,1.007273
8,RhoA,1.166667,Cell_1,1.005431
9,RhoA,1.333333,Cell_1,1.008466
10,RhoA,1.5,Cell_1,1.00378
11,RhoA,1.666667,Cell_1,1.005783
12,RhoA,1.833333,Cell_1,1.007442
13,RhoA,2,Cell_1,1.140845
14,RhoA,2.166667,Cell_1,1.285688
15,RhoA,2.333333,Cell_1,1.340949
16,RhoA,2.5,Cell_1,1.351823
17,RhoA,2.666667,Cell_1,1.339838
18,RhoA,2.833333,Cell_1,1.331748
19,RhoA,3,Cell_1,1.32139
20,RhoA,3.166667,Cell_1,1.315586
21,RhoA,3.333333,Cell_1,1.303741
22,RhoA,3.5,Cell_1,1.291836
23,RhoA,3.666667,Cell_1,1.281653
24,RhoA,3.833333,Cell_1,1.255713
25,RhoA,4,Cell_1,1.228628
26,RhoA,4.166667,Cell_1,1.206277
27,RhoA,4.333334,Cell_1,1.167362
28,RhoA,4.5,Cell_1,1.140471
29,RhoA,4.666667,Cell_1,1.111737
30,RhoA,4.833334,Cell_1,1.097402
31,RhoA,5,Cell_1,1.092984
32,RhoA,5.166667,Cell_1,1.094416
33,RhoA,5.333334,Cell_1,1.082797
34,RhoA,5.5,Cell_1,1.082464
35,RhoA,5.666667,Cell_1,1.079274
36,RhoA,5.833334,Cell_1,1.082265
37,RhoA,6,Cell_1,1.080348
38,RhoA,6.166667,Cell_1,1.086836
39,RhoA,6.333334,Cell_1,1.086575
40,RhoA,6.5,Cell_1,1.083111
41,RhoA,6.666667,Cell_1,1.07484
42,RhoA,6.833334,Cell_1,1.059415
43,RhoA,7,Cell_1,1.081544
44,RhoA,7.166667,Cell_1,1.097229
45,RhoA,7.333334,Cell_1,1.114458
46,RhoA,7.5,Cell_1,1.121423
47,RhoA,7.666667,Cell_1,1.126924
48,RhoA,7.833334,Cell_1,1.137488
49,RhoA,8,Cell_1,1.142661
50,RhoA,8.166667,Cell_1,1.134256
51,RhoA,8.333333,Cell_1,1.131012
52,RhoA,8.5,Cell_1,1.134767
53,RhoA,8.666667,Cell_1,1.13178
54,RhoA,8.833333,Cell_1,1.131901
55,RhoA,9,Cell_1,1.129899
56,RhoA,9.166667,Cell_1,1.129165
57,RhoA,9.333333,Cell_1,1.131716
58,RhoA,9.5,Cell_1,1.133123
59,RhoA,9.666667,Cell_1,1.139592
60,RhoA,9.833333,Cell_1,1.146032
61,RhoA,10,Cell_1,1.149047
62,Rac1,0,Cell_1,1.001216
63,Rac1,0.1666667,Cell_1,0.9994997
64,Rac1,0.3333333,Cell_1,0.9908362
65,Rac1,0.5,Cell_1,0.9991967
66,Rac1,0.6666667,Cell_1,1.009345
67,Rac1,0.8333333,Cell_1,0.9941078
68,Rac1,1,Cell_1,0.9891551
69,Rac1,1.166667,Cell_1,0.995262
70,Rac1,1.333333,Cell_1,0.9891461
71,Rac1,1.5,Cell_1,1.007669
72,Rac1,1.666667,Cell_1,1.010524
73,Rac1,1.833333,Cell_1,1.001704
74,Rac1,2,Cell_1,1.000553
75,Rac1,2.166667,Cell_1,1.010695
76,Rac1,2.333333,Cell_1,1.004567
77,Rac1,2.5,Cell_1,1.005553
78,Rac1,2.666667,Cell_1,1.016143
79,Rac1,2.833333,Cell_1,1.026143
80,Rac1,3,Cell_1,1.020879
81,Rac1,3.166667,Cell_1,1.033333
82,Rac1,3.333333,Cell_1,1.019395
83,Rac1,3.5,Cell_1,1.038169
84,Rac1,3.666667,Cell_1,1.030589
85,Rac1,3.833333,Cell_1,1.024232
86,Rac1,4,Cell_1,1.038719
87,Rac1,4.166667,Cell_1,1.034389
88,Rac1,4.333334,Cell_1,1.032758
89,Rac1,4.5,Cell_1,1.034936
90,Rac1,4.666667,Cell_1,1.033465
91,Rac1,4.833334,Cell_1,1.027667
92,Rac1,5,Cell_1,1.03023
93,Rac1,5.166667,Cell_1,1.023767
94,Rac1,5.333334,Cell_1,1.027662
95,Rac1,5.5,Cell_1,1.016054
96,Rac1,5.666667,Cell_1,1.011227
97,Rac1,5.833334,Cell_1,1.036438
98,Rac1,6,Cell_1,1.026032
99,Rac1,6.166667,Cell_1,1.024583
100,Rac1,6.333334,Cell_1,1.02425
101,Rac1,6.5,Cell_1,1.038381
102,Rac1,6.666667,Cell_1,1.018562
103,Rac1,6.833334,Cell_1,1.046261
104,Rac1,7,Cell_1,1.026933
105,Rac1,7.166667,Cell_1,1.026282
106,Rac1,7.333334,Cell_1,1.021314
107,Rac1,7.5,Cell_1,1.044764
108,Rac1,7.666667,Cell_1,1.021985
109,Rac1,7.833334,Cell_1,1.031272
110,Rac1,8,Cell_1,1.025472
111,Rac1,8.166667,Cell_1,1.028696
112,Rac1,8.333333,Cell_1,1.037862
113,Rac1,8.5,Cell_1,1.029259
114,Rac1,8.666667,Cell_1,1.022152
115,Rac1,8.833333,Cell_1,1.030621
116,Rac1,9,Cell_1,1.03368
117,Rac1,9.166667,Cell_1,1.042859
118,Rac1,9.333333,Cell_1,1.032506
119,Rac1,9.5,Cell_1,1.030192
120,Rac1,9.666667,Cell_1,1.012682
121,Rac1,9.833333,Cell_1,1.032179
122,Rac1,10,Cell_1,1.029116
123,Cdc42,0,Cell_1,1.003517
124,Cdc42,0.1666667,Cell_1,0.9991689
125,Cdc42,0.3333333,Cell_1,1.001345
126,Cdc42,0.5,Cell_1,1.001579
127,Cdc42,0.6666667,Cell_1,0.9943522
128,Cdc42,0.8333333,Cell_1,1.004624
129,Cdc42,1,Cell_1,1.000443
130,Cdc42,1.166667,Cell_1,0.9968996
131,Cdc42,1.333333,Cell_1,1.010229
132,Cdc42,1.5,Cell_1,1.005364
133,Cdc42,1.666667,Cell_1,1.003382
134,Cdc42,1.833333,Cell_1,1.0102
135,Cdc42,2,Cell_1,1.010517
136,Cdc42,2.166667,Cell_1,1.071965
137,Cdc42,2.333333,Cell_1,1.131878
138,Cdc42,2.5,Cell_1,1.154203
139,Cdc42,2.666667,Cell_1,1.191653
140,Cdc42,2.833333,Cell_1,1.1963
141,Cdc42,3,Cell_1,1.214383
142,Cdc42,3.166667,Cell_1,1.236062
143,Cdc42,3.333333,Cell_1,1.25193
144,Cdc42,3.5,Cell_1,1.266294
145,Cdc42,3.666667,Cell_1,1.2762
146,Cdc42,3.833333,Cell_1,1.287362
147,Cdc42,4,Cell_1,1.297668
148,Cdc42,4.166667,Cell_1,1.300667
149,Cdc42,4.333334,Cell_1,1.290789
150,Cdc42,4.5,Cell_1,1.290077
151,Cdc42,4.666667,Cell_1,1.286375
152,Cdc42,4.833334,Cell_1,1.280827
153,Cdc42,5,Cell_1,1.252595
154,Cdc42,5.166667,Cell_1,1.256551
155,Cdc42,5.333334,Cell_1,1.241427
156,Cdc42,5.5,Cell_1,1.241923
157,Cdc42,5.666667,Cell_1,1.229193
158,Cdc42,5.833334,Cell_1,1.207258
159,Cdc42,6,Cell_1,1.197422
160,Cdc42,6.166667,Cell_1,1.180837
161,Cdc42,6.333334,Cell_1,1.169445
162,Cdc42,6.5,Cell_1,1.160868
163,Cdc42,6.666667,Cell_1,1.142305
164,Cdc42,6.833334,Cell_1,1.130332
165,Cdc42,7,Cell_1,1.126156
166,Cdc42,7.166667,Cell_1,1.110123
167,Cdc42,7.333334,Cell_1,1.106088
168,Cdc42,7.5,Cell_1,1.102681
169,Cdc42,7.666667,Cell_1,1.100049
170,Cdc42,7.833334,Cell_1,1.095144
171,Cdc42,8,Cell_1,1.0801
172,Cdc42,8.166667,Cell_1,1.076794
173,Cdc42,8.333333,Cell_1,1.078689
174,Cdc42,8.5,Cell_1,1.070274
175,Cdc42,8.666667,Cell_1,1.064395
176,Cdc42,8.833333,Cell_1,1.061506
177,Cdc42,9,Cell_1,1.062833
178,Cdc42,9.166667,Cell_1,1.07123
179,Cdc42,9.333333,Cell_1,1.071947
180,Cdc42,9.5,Cell_1,1.074201
181,Cdc42,9.666667,Cell_1,1.071108
182,Cdc42,9.833333,Cell_1,1.080586
183,Cdc42,10,Cell_1,1.076343
184,RhoA,0,Cell_2,0.9969409
185,RhoA,0.1666667,Cell_2,0.9955967
186,RhoA,0.3333333,Cell_2,0.9999132
187,RhoA,0.5,Cell_2,0.9980598
188,RhoA,0.6666667,Cell_2,1.001115
189,RhoA,0.8333333,Cell_2,1.000779
190,RhoA,1,Cell_2,1.005054
191,RhoA,1.166667,Cell_2,1.0027
192,RhoA,1.333333,Cell_2,1.006013
193,RhoA,1.5,Cell_2,1.00174
194,RhoA,1.666667,Cell_2,1.002211
195,RhoA,1.833333,Cell_2,1.00203
196,RhoA,2,Cell_2,1.076958
197,RhoA,2.166667,Cell_2,1.155691
198,RhoA,2.333333,Cell_2,1.182023
199,RhoA,2.5,Cell_2,1.195724
200,RhoA,2.666667,Cell_2,1.181619
201,RhoA,2.833333,Cell_2,1.182909
202,RhoA,3,Cell_2,1.173879
203,RhoA,3.166667,Cell_2,1.162862
204,RhoA,3.333333,Cell_2,1.152261
205,RhoA,3.5,Cell_2,1.151109
206,RhoA,3.666667,Cell_2,1.153412
207,RhoA,3.833333,Cell_2,1.135201
208,RhoA,4,Cell_2,1.11904
209,RhoA,4.166667,Cell_2,1.111278
210,RhoA,4.333334,Cell_2,1.085099
211,RhoA,4.5,Cell_2,1.070679
212,RhoA,4.666667,Cell_2,1.056352
213,RhoA,4.833334,Cell_2,1.047771
214,RhoA,5,Cell_2,1.044885
215,RhoA,5.166667,Cell_2,1.0503
216,RhoA,5.333334,Cell_2,1.03903
217,RhoA,5.5,Cell_2,1.0385
218,RhoA,5.666667,Cell_2,1.035091
219,RhoA,5.833334,Cell_2,1.036428
220,RhoA,6,Cell_2,1.039149
221,RhoA,6.166667,Cell_2,1.048283
222,RhoA,6.333334,Cell_2,1.037528
223,RhoA,6.5,Cell_2,1.039246
224,RhoA,6.666667,Cell_2,1.03585
225,RhoA,6.833334,Cell_2,1.009216
226,RhoA,7,Cell_2,1.042561
227,RhoA,7.166667,Cell_2,1.055386
228,RhoA,7.333334,Cell_2,1.067886
229,RhoA,7.5,Cell_2,1.071462
230,RhoA,7.666667,Cell_2,1.072823
231,RhoA,7.833334,Cell_2,1.085977
232,RhoA,8,Cell_2,1.083927
233,RhoA,8.166667,Cell_2,1.075687
234,RhoA,8.333333,Cell_2,1.07419
235,RhoA,8.5,Cell_2,1.078938
236,RhoA,8.666667,Cell_2,1.074306
237,RhoA,8.833333,Cell_2,1.080199
238,RhoA,9,Cell_2,1.080514
239,RhoA,9.166667,Cell_2,1.084859
240,RhoA,9.333333,Cell_2,1.08448
241,RhoA,9.5,Cell_2,1.079513
242,RhoA,9.666667,Cell_2,1.085449
243,RhoA,9.833333,Cell_2,1.094339
244,RhoA,10,Cell_2,1.098078
245,Rac1,0,Cell_2,1.002646
246,Rac1,0.1666667,Cell_2,0.9928106
247,Rac1,0.3333333,Cell_2,0.9964057
248,Rac1,0.5,Cell_2,0.9972504
249,Rac1,0.6666667,Cell_2,1.010991
250,Rac1,0.8333333,Cell_2,0.994083
251,Rac1,1,Cell_2,0.9940727
252,Rac1,1.166667,Cell_2,0.9991563
253,Rac1,1.333333,Cell_2,0.9900668
254,Rac1,1.5,Cell_2,1.010097
255,Rac1,1.666667,Cell_2,1.012807
256,Rac1,1.833333,Cell_2,0.9949892
257,Rac1,2,Cell_2,1.000976
258,Rac1,2.166667,Cell_2,1.005661
259,Rac1,2.333333,Cell_2,0.9955832
260,Rac1,2.5,Cell_2,0.9975236
261,Rac1,2.666667,Cell_2,1.002526
262,Rac1,2.833333,Cell_2,1.01321
263,Rac1,3,Cell_2,1.00062
264,Rac1,3.166667,Cell_2,1.006876
265,Rac1,3.333333,Cell_2,0.9893326
266,Rac1,3.5,Cell_2,1.009474
267,Rac1,3.666667,Cell_2,0.9951751
268,Rac1,3.833333,Cell_2,0.9885606
269,Rac1,4,Cell_2,1.009985
270,Rac1,4.166667,Cell_2,0.9941726
271,Rac1,4.333334,Cell_2,1.00829
272,Rac1,4.5,Cell_2,1.001265
273,Rac1,4.666667,Cell_2,0.9966652
274,Rac1,4.833334,Cell_2,0.9945414
275,Rac1,5,Cell_2,1.002073
276,Rac1,5.166667,Cell_2,0.9936268
277,Rac1,5.333334,Cell_2,1.000584
278,Rac1,5.5,Cell_2,0.9812715
279,Rac1,5.666667,Cell_2,0.9814844
280,Rac1,5.833334,Cell_2,1.01073
281,Rac1,6,Cell_2,1.004238
282,Rac1,6.166667,Cell_2,0.9976189
283,Rac1,6.333334,Cell_2,0.9951381
284,Rac1,6.5,Cell_2,1.011987
285,Rac1,6.666667,Cell_2,0.9897022
286,Rac1,6.833334,Cell_2,1.015277
287,Rac1,7,Cell_2,1.000907
288,Rac1,7.166667,Cell_2,1.00052
289,Rac1,7.333334,Cell_2,0.9970843
290,Rac1,7.5,Cell_2,1.019729
291,Rac1,7.666667,Cell_2,0.9988235
292,Rac1,7.833334,Cell_2,1.001882
293,Rac1,8,Cell_2,1.003216
294,Rac1,8.166667,Cell_2,1.001452
295,Rac1,8.333333,Cell_2,1.015081
296,Rac1,8.5,Cell_2,1.000021
297,Rac1,8.666667,Cell_2,1.001604
298,Rac1,8.833333,Cell_2,1.007236
299,Rac1,9,Cell_2,1.007353
300,Rac1,9.166667,Cell_2,1.023606
301,Rac1,9.333333,Cell_2,1.005326
302,Rac1,9.5,Cell_2,1.001886
303,Rac1,9.666667,Cell_2,0.989242
304,Rac1,9.833333,Cell_2,1.011142
305,Rac1,10,Cell_2,0.9982101
306,Cdc42,0,Cell_2,1.001549
307,Cdc42,0.1666667,Cell_2,0.9961631
308,Cdc42,0.3333333,Cell_2,1.004644
309,Cdc42,0.5,Cell_2,1.004318
310,Cdc42,0.6666667,Cell_2,0.9933341
311,Cdc42,0.8333333,Cell_2,1.007178
312,Cdc42,1,Cell_2,1.002458
313,Cdc42,1.166667,Cell_2,0.9960636
314,Cdc42,1.333333,Cell_2,1.005313
315,Cdc42,1.5,Cell_2,0.9971062
316,Cdc42,1.666667,Cell_2,0.9903576
317,Cdc42,1.833333,Cell_2,0.9981672
318,Cdc42,2,Cell_2,0.9940639
319,Cdc42,2.166667,Cell_2,1.05218
320,Cdc42,2.333333,Cell_2,1.108258
321,Cdc42,2.5,Cell_2,1.127899
322,Cdc42,2.666667,Cell_2,1.167981
323,Cdc42,2.833333,Cell_2,1.176143
324,Cdc42,3,Cell_2,1.198892
325,Cdc42,3.166667,Cell_2,1.226358
326,Cdc42,3.333333,Cell_2,1.245035
327,Cdc42,3.5,Cell_2,1.261338
328,Cdc42,3.666667,Cell_2,1.268965
329,Cdc42,3.833333,Cell_2,1.282849
330,Cdc42,4,Cell_2,1.296211
331,Cdc42,4.166667,Cell_2,1.294537
332,Cdc42,4.333334,Cell_2,1.278446
333,Cdc42,4.5,Cell_2,1.267904
334,Cdc42,4.666667,Cell_2,1.255123
335,Cdc42,4.833334,Cell_2,1.24184
336,Cdc42,5,Cell_2,1.21552
337,Cdc42,5.166667,Cell_2,1.208961
338,Cdc42,5.333334,Cell_2,1.186305
339,Cdc42,5.5,Cell_2,1.182182
340,Cdc42,5.666667,Cell_2,1.172931
341,Cdc42,5.833334,Cell_2,1.148399
342,Cdc42,6,Cell_2,1.132802
343,Cdc42,6.166667,Cell_2,1.120413
344,Cdc42,6.333334,Cell_2,1.114883
345,Cdc42,6.5,Cell_2,1.108739
346,Cdc42,6.666667,Cell_2,1.099636
347,Cdc42,6.833334,Cell_2,1.089056
348,Cdc42,7,Cell_2,1.08726
349,Cdc42,7.166667,Cell_2,1.075778
350,Cdc42,7.333334,Cell_2,1.07121
351,Cdc42,7.5,Cell_2,1.071347
352,Cdc42,7.666667,Cell_2,1.071351
353,Cdc42,7.833334,Cell_2,1.069092
354,Cdc42,8,Cell_2,1.061891
355,Cdc42,8.166667,Cell_2,1.062466
356,Cdc42,8.333333,Cell_2,1.064645
357,Cdc42,8.5,Cell_2,1.056156
358,Cdc42,8.666667,Cell_2,1.049858
359,Cdc42,8.833333,Cell_2,1.045906
360,Cdc42,9,Cell_2,1.043213
361,Cdc42,9.166667,Cell_2,1.049086
362,Cdc42,9.333333,Cell_2,1.050883
363,Cdc42,9.5,Cell_2,1.050945
364,Cdc42,9.666667,Cell_2,1.052319
365,Cdc42,9.833333,Cell_2,1.061058
366,Cdc42,10,Cell_2,1.056756
367,RhoA,0,Cell_3,0.9964694
368,RhoA,0.1666667,Cell_3,1.007048
369,RhoA,0.3333333,Cell_3,0.9940195
370,RhoA,0.5,Cell_3,1.005851
371,RhoA,0.6666667,Cell_3,0.9928199
372,RhoA,0.8333333,Cell_3,0.9992242
373,RhoA,1,Cell_3,0.9968425
374,RhoA,1.166667,Cell_3,1.007905
375,RhoA,1.333333,Cell_3,0.9993364
376,RhoA,1.5,Cell_3,0.9993834
377,RhoA,1.666667,Cell_3,0.9996631
378,RhoA,1.833333,Cell_3,0.9966384
379,RhoA,2,Cell_3,1.085555
380,RhoA,2.166667,Cell_3,1.128009
381,RhoA,2.333333,Cell_3,1.142842
382,RhoA,2.5,Cell_3,1.108332
383,RhoA,2.666667,Cell_3,1.093579
384,RhoA,2.833333,Cell_3,1.086964
385,RhoA,3,Cell_3,1.079548
386,RhoA,3.166667,Cell_3,1.066003
387,RhoA,3.333333,Cell_3,1.056343
388,RhoA,3.5,Cell_3,1.045772
389,RhoA,3.666667,Cell_3,1.048167
390,RhoA,3.833333,Cell_3,1.035915
391,RhoA,4,Cell_3,1.030427
392,RhoA,4.166667,Cell_3,1.044143
393,RhoA,4.333334,Cell_3,1.036447
394,RhoA,4.5,Cell_3,1.030929
395,RhoA,4.666667,Cell_3,1.030892
396,RhoA,4.833334,Cell_3,1.049246
397,RhoA,5,Cell_3,1.043724
398,RhoA,5.166667,Cell_3,1.045519
399,RhoA,5.333334,Cell_3,1.040403
400,RhoA,5.5,Cell_3,1.050771
401,RhoA,5.666667,Cell_3,1.034254
402,RhoA,5.833334,Cell_3,1.041381
403,RhoA,6,Cell_3,1.050739
404,RhoA,6.166667,Cell_3,1.041639
405,RhoA,6.333334,Cell_3,1.042255
406,RhoA,6.5,Cell_3,1.043427
407,RhoA,6.666667,Cell_3,1.043016
408,RhoA,6.833334,Cell_3,1.044466
409,RhoA,7,Cell_3,1.037119
410,RhoA,7.166667,Cell_3,1.03536
411,RhoA,7.333334,Cell_3,1.044812
412,RhoA,7.5,Cell_3,1.045373
413,RhoA,7.666667,Cell_3,1.052658
414,RhoA,7.833334,Cell_3,1.042445
415,RhoA,8,Cell_3,1.042681
416,RhoA,8.166667,Cell_3,1.034334
417,RhoA,8.333333,Cell_3,1.038699
418,RhoA,8.5,Cell_3,1.053561
419,RhoA,8.666667,Cell_3,1.04122
420,RhoA,8.833333,Cell_3,1.046771
421,RhoA,9,Cell_3,1.050334
422,RhoA,9.166667,Cell_3,1.045758
423,RhoA,9.333333,Cell_3,1.054588
424,RhoA,9.5,Cell_3,1.054236
425,RhoA,9.666667,Cell_3,1.05966
426,RhoA,9.833333,Cell_3,1.042788
427,RhoA,10,Cell_3,1.059678
428,Rac1,0,Cell_3,1.002209
429,Rac1,0.1666667,Cell_3,0.9997658
430,Rac1,0.3333333,Cell_3,0.9905094
431,Rac1,0.5,Cell_3,0.9972806
432,Rac1,0.6666667,Cell_3,1.010359
433,Rac1,0.8333333,Cell_3,0.999072
434,Rac1,1,Cell_3,0.9892712
435,Rac1,1.166667,Cell_3,0.9916536
436,Rac1,1.333333,Cell_3,0.9880781
437,Rac1,1.5,Cell_3,1.01247
438,Rac1,1.666667,Cell_3,1.010254
439,Rac1,1.833333,Cell_3,0.9949538
440,Rac1,2,Cell_3,0.9921311
441,Rac1,2.166667,Cell_3,0.996932
442,Rac1,2.333333,Cell_3,0.9945331
443,Rac1,2.5,Cell_3,0.9880638
444,Rac1,2.666667,Cell_3,0.9935828
445,Rac1,2.833333,Cell_3,1.002431
446,Rac1,3,Cell_3,0.9971741
447,Rac1,3.166667,Cell_3,1.003635
448,Rac1,3.333333,Cell_3,0.9869766
449,Rac1,3.5,Cell_3,1.008794
450,Rac1,3.666667,Cell_3,0.9983308
451,Rac1,3.833333,Cell_3,0.9857352
452,Rac1,4,Cell_3,1.003595
453,Rac1,4.166667,Cell_3,0.9997227
454,Rac1,4.333334,Cell_3,1.000329
455,Rac1,4.5,Cell_3,1.007115
456,Rac1,4.666667,Cell_3,0.9961253
457,Rac1,4.833334,Cell_3,0.9961228
458,Rac1,5,Cell_3,0.9997235
459,Rac1,5.166667,Cell_3,0.9947826
460,Rac1,5.333334,Cell_3,0.9992494
461,Rac1,5.5,Cell_3,0.9817091
462,Rac1,5.666667,Cell_3,0.985516
463,Rac1,5.833334,Cell_3,1.019549
464,Rac1,6,Cell_3,1.006113
465,Rac1,6.166667,Cell_3,1.003805
466,Rac1,6.333334,Cell_3,1.002008
467,Rac1,6.5,Cell_3,1.021643
468,Rac1,6.666667,Cell_3,0.9937184
469,Rac1,6.833334,Cell_3,1.025011
470,Rac1,7,Cell_3,1.002111
471,Rac1,7.166667,Cell_3,1.0008
472,Rac1,7.333334,Cell_3,0.9950631
473,Rac1,7.5,Cell_3,1.031718
474,Rac1,7.666667,Cell_3,1.001036
475,Rac1,7.833334,Cell_3,1.013327
476,Rac1,8,Cell_3,1.000534
477,Rac1,8.166667,Cell_3,1.006321
478,Rac1,8.333333,Cell_3,1.017963
479,Rac1,8.5,Cell_3,1.013898
480,Rac1,8.666667,Cell_3,0.9989436
481,Rac1,8.833333,Cell_3,1.0145
482,Rac1,9,Cell_3,1.010316
483,Rac1,9.166667,Cell_3,1.032194
484,Rac1,9.333333,Cell_3,1.015932
485,Rac1,9.5,Cell_3,1.010838
486,Rac1,9.666667,Cell_3,0.9873712
487,Rac1,9.833333,Cell_3,1.015636
488,Rac1,10,Cell_3,1.008184
489,Cdc42,0,Cell_3,0.9810209
490,Cdc42,0.1666667,Cell_3,0.9801265
491,Cdc42,0.3333333,Cell_3,1.010602
492,Cdc42,0.5,Cell_3,1.010689
493,Cdc42,0.6666667,Cell_3,1.016822
494,Cdc42,0.8333333,Cell_3,1.014021
495,Cdc42,1,Cell_3,1.027202
496,Cdc42,1.166667,Cell_3,1.016901
497,Cdc42,1.333333,Cell_3,1.027051
498,Cdc42,1.5,Cell_3,1.019896
499,Cdc42,1.666667,Cell_3,1.023727
500,Cdc42,1.833333,Cell_3,1.015757
501,Cdc42,2,Cell_3,1.061331
502,Cdc42,2.166667,Cell_3,1.169031
503,Cdc42,2.333333,Cell_3,1.176923
504,Cdc42,2.5,Cell_3,1.158042
505,Cdc42,2.666667,Cell_3,1.133008
506,Cdc42,2.833333,Cell_3,1.089268
507,Cdc42,3,Cell_3,1.085522
508,Cdc42,3.166667,Cell_3,1.074406
509,Cdc42,3.333333,Cell_3,1.059631
510,Cdc42,3.5,Cell_3,1.045832
511,Cdc42,3.666667,Cell_3,1.040712
512,Cdc42,3.833333,Cell_3,1.047905
513,Cdc42,4,Cell_3,1.045357
514,Cdc42,4.166667,Cell_3,1.044042
515,Cdc42,4.333334,Cell_3,1.048153
516,Cdc42,4.5,Cell_3,1.048955
517,Cdc42,4.666667,Cell_3,1.052843
518,Cdc42,4.833334,Cell_3,1.069537
519,Cdc42,5,Cell_3,1.055352
520,Cdc42,5.166667,Cell_3,1.044764
521,Cdc42,5.333334,Cell_3,1.052716
522,Cdc42,5.5,Cell_3,1.052357
523,Cdc42,5.666667,Cell_3,1.039305
524,Cdc42,5.833334,Cell_3,1.023427
525,Cdc42,6,Cell_3,1.04082
526,Cdc42,6.166667,Cell_3,1.029448
527,Cdc42,6.333334,Cell_3,1.019487
528,Cdc42,6.5,Cell_3,1.021847
529,Cdc42,6.666667,Cell_3,1.012966
530,Cdc42,6.833334,Cell_3,1.01342
531,Cdc42,7,Cell_3,1.01012
532,Cdc42,7.166667,Cell_3,1.012652
533,Cdc42,7.333334,Cell_3,1.010117
534,Cdc42,7.5,Cell_3,0.9906253
535,Cdc42,7.666667,Cell_3,1.005715
536,Cdc42,7.833334,Cell_3,0.9988315
537,Cdc42,8,Cell_3,0.999813
538,Cdc42,8.166667,Cell_3,1.002039
539,Cdc42,8.333333,Cell_3,0.9958383
540,Cdc42,8.5,Cell_3,0.9947128
541,Cdc42,8.666667,Cell_3,0.9864715
542,Cdc42,8.833333,Cell_3,0.9952988
543,Cdc42,9,Cell_3,0.9871339
544,Cdc42,9.166667,Cell_3,1.009756
545,Cdc42,9.333333,Cell_3,0.9976441
546,Cdc42,9.5,Cell_3,0.9976797
547,Cdc42,9.666667,Cell_3,0.98891
548,Cdc42,9.833333,Cell_3,0.9711913
549,Cdc42,10,Cell_3,0.9879467
550,RhoA,0,Cell_4,1.000036
551,RhoA,0.1666667,Cell_4,1.001699
552,RhoA,0.3333333,Cell_4,1.001171
553,RhoA,0.5,Cell_4,0.9942631
554,RhoA,0.6666667,Cell_4,0.9993722
555,RhoA,0.8333333,Cell_4,0.9970911
556,RhoA,1,Cell_4,1.001887
557,RhoA,1.166667,Cell_4,1.004453
558,RhoA,1.333333,Cell_4,1.000615
559,RhoA,1.5,Cell_4,0.9926597
560,RhoA,1.666667,Cell_4,1.001663
561,RhoA,1.833333,Cell_4,0.9934638
562,RhoA,2,Cell_4,1.098555
563,RhoA,2.166667,Cell_4,1.152332
564,RhoA,2.333333,Cell_4,1.173242
565,RhoA,2.5,Cell_4,1.162209
566,RhoA,2.666667,Cell_4,1.149664
567,RhoA,2.833333,Cell_4,1.138761
568,RhoA,3,Cell_4,1.127249
569,RhoA,3.166667,Cell_4,1.118553
570,RhoA,3.333333,Cell_4,1.111772
571,RhoA,3.5,Cell_4,1.095553
572,RhoA,3.666667,Cell_4,1.090586
573,RhoA,3.833333,Cell_4,1.082625
574,RhoA,4,Cell_4,1.074142
575,RhoA,4.166667,Cell_4,1.083397
576,RhoA,4.333334,Cell_4,1.075614
577,RhoA,4.5,Cell_4,1.05972
578,RhoA,4.666667,Cell_4,1.067596
579,RhoA,4.833334,Cell_4,1.057768
580,RhoA,5,Cell_4,1.045381
581,RhoA,5.166667,Cell_4,1.063149
582,RhoA,5.333334,Cell_4,1.062856
583,RhoA,5.5,Cell_4,1.062364
584,RhoA,5.666667,Cell_4,1.059386
585,RhoA,5.833334,Cell_4,1.065929
586,RhoA,6,Cell_4,1.067048
587,RhoA,6.166667,Cell_4,1.0607
588,RhoA,6.333334,Cell_4,1.059107
589,RhoA,6.5,Cell_4,1.071693
590,RhoA,6.666667,Cell_4,1.079836
591,RhoA,6.833334,Cell_4,1.066349
592,RhoA,7,Cell_4,1.062914
593,RhoA,7.166667,Cell_4,1.067237
594,RhoA,7.333334,Cell_4,1.063189
595,RhoA,7.5,Cell_4,1.066419
596,RhoA,7.666667,Cell_4,1.07679
597,RhoA,7.833334,Cell_4,1.068712
598,RhoA,8,Cell_4,1.073085
599,RhoA,8.166667,Cell_4,1.06502
600,RhoA,8.333333,Cell_4,1.073187
601,RhoA,8.5,Cell_4,1.062566
602,RhoA,8.666667,Cell_4,1.06397
603,RhoA,8.833333,Cell_4,1.062034
604,RhoA,9,Cell_4,1.071842
605,RhoA,9.166667,Cell_4,1.066908
606,RhoA,9.333333,Cell_4,1.063934
607,RhoA,9.5,Cell_4,1.082641
608,RhoA,9.666667,Cell_4,1.063924
609,RhoA,9.833333,Cell_4,1.074764
610,RhoA,10,Cell_4,1.058425
611,Rac1,0,Cell_4,0.991787
612,Rac1,0.1666667,Cell_4,0.9975348
